timestamp,app,title,duration,source
2026-08-04T11:24:59+08:00,com.github.GitHubClient,Git Hub Client,38.0,Mac
2026-08-04T11:25:37+08:00,com.apple.finder,Finder,13.0,Mac
2026-08-04T11:25:50+08:00,com.apple.TextEdit,Text Edit,26.0,Mac
2026-08-04T11:26:16+08:00,com.apple.finder,Finder,1.0,Mac
2026-08-04T11:26:17+08:00,com.apple.TextEdit,Text Edit,10.0,Mac
2026-08-04T11:26:27+08:00,com.apple.finder,Finder,2.0,Mac
2026-08-04T11:26:29+08:00,com.apple.TextEdit,Text Edit,25.0,Mac
2026-08-04T11:26:54+08:00,com.github.GitHubClient,Git Hub Client,9.0,Mac
2026-08-04T11:27:03+08:00,com.apple.TextEdit,Text Edit,6.0,Mac
2026-08-04T11:27:09+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:27:11+08:00,com.google.Chrome,Chrome,5.0,Mac
2026-08-04T11:27:16+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:27:17+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:27:18+08:00,com.apple.finder,Finder,4.0,Mac
2026-08-04T11:27:22+08:00,com.google.Chrome,Chrome,127.0,Mac
2026-08-04T11:29:29+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:29:29+08:00,com.apple.finder,Finder,0.0,Mac
2026-08-04T11:29:30+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:29:31+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:29:32+08:00,com.apple.finder,Finder,2.0,Mac
2026-08-04T11:29:34+08:00,com.apple.TextEdit,Text Edit,7.0,Mac
2026-08-04T11:29:41+08:00,com.github.GitHubClient,Git Hub Client,6.0,Mac
2026-08-04T11:29:47+08:00,com.apple.TextEdit,Text Edit,0.0,Mac
2026-08-04T11:29:47+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:29:48+08:00,com.apple.finder,Finder,2.0,Mac
2026-08-04T11:29:50+08:00,com.google.Chrome,Chrome,36.0,Mac
2026-08-04T11:30:26+08:00,com.github.GitHubClient,Git Hub Client,1.0,Mac
2026-08-04T11:30:27+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:30:28+08:00,com.apple.TextEdit,Text Edit,6.0,Mac
2026-08-04T11:30:34+08:00,com.github.GitHubClient,Git Hub Client,5.0,Mac
2026-08-04T11:30:39+08:00,com.apple.TextEdit,Text Edit,7.0,Mac
2026-08-04T11:30:46+08:00,com.github.GitHubClient,Git Hub Client,6.0,Mac
2026-08-04T11:30:52+08:00,com.apple.TextEdit,Text Edit,1.0,Mac
2026-08-04T11:30:53+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:30:55+08:00,com.apple.TextEdit,Text Edit,30.0,Mac
2026-08-04T11:31:25+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:31:27+08:00,com.apple.TextEdit,Text Edit,7.0,Mac
2026-08-04T11:31:34+08:00,com.github.GitHubClient,Git Hub Client,2.0,Mac
2026-08-04T11:31:36+08:00,com.apple.TextEdit,Text Edit,2.0,Mac
2026-08-04T11:31:38+08:00,com.github.GitHubClient,Git Hub Client,19.0,Mac
2026-08-04T11:31:57+08:00,com.microsoft.VSCode,VS Code,10.0,Mac
2026-08-04T11:32:07+08:00,com.google.Chrome,Chrome,6.0,Mac
2026-08-04T11:32:13+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:32:14+08:00,com.github.GitHubClient,Git Hub Client,51.0,Mac
2026-08-04T11:32:14+08:00,com.google.Chrome,Chrome,0.0,Mac
2026-08-04T11:33:05+08:00,com.google.Chrome,Chrome,18.0,Mac
2026-08-04T11:33:23+08:00,com.github.GitHubClient,Git Hub Client,3.0,Mac
2026-08-04T11:33:26+08:00,com.google.Chrome,Chrome,1.0,Mac
2026-08-04T11:33:27+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
2026-08-04T11:33:28+08:00,com.google.Chrome,Chrome,4.0,Mac
2026-08-04T11:33:32+08:00,md.obsidian,Obsidian,4.0,Mac
2026-08-04T11:33:36+08:00,com.google.Chrome,Chrome,39.0,Mac
2026-08-04T11:34:15+08:00,md.obsidian,Obsidian,1.0,Mac
2026-08-04T11:34:16+08:00,com.google.Chrome,Chrome,0.0,Mac
2026-08-04T11:34:16+08:00,com.microsoft.VSCode,VS Code,1.0,Mac
